1052,-1431.289307,-0.000822,986.482239,125,126,-0.499999,0.500000,-0.000796,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
399,-2528.861572,-0.000822,-555.278564,307,576,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
0,-1756.550171,-0.000822,-1983.964844,397,399,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1,2529.299072,-0.000822,552.779968,471,473,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
944,878.862427,-0.000822,880.148315,107,549,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1054,-1431.639648,-0.000822,1206.465332,125,160,-0.499999,0.500000,-0.000796,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
393,551.457397,219.996368,-770.398865,602,614,0.499999,0.500000,0.000796,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
2,1209.686768,-0.000822,330.694641,195,196,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
3,-2530.613281,-0.000822,544.721802,176,224,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
387,1650.431274,-0.000822,-108.655502,276,277,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1463,550.055908,109.997772,109.618149,201,662,0.999999,0.000000,0.001593,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
4,-1646.756470,-0.000822,-1873.818970,398,399,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
5,-1756.375000,-0.000822,-2094.019287,399,430,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
948,2417.578369,-0.000822,1652.647339,491,513,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
397,1540.770630,-0.000822,-328.813904,276,537,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1457,659.891602,-0.000822,219.806107,199,201,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
6,-2422.879883,-0.000822,1974.851074,70,71,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
7,1099.893188,-0.000822,220.506836,195,197,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1124,-0.440001,219.996368,438.780396,618,620,0.000796,0.500000,-0.499999,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
407,-1103.926270,-0.000822,2636.945068,24,28,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
8,-1536.745605,-0.000822,-1873.643799,399,404,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
9,-2203.208740,-0.000822,2195.311279,69,72,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
952,878.512024,-0.000822,1100.173584,108,165,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1126,-772.008850,219.998199,1427.499634,626,627,0.000000,1.000000,-0.000017,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
401,2200.051270,-0.000822,112.245850,482,487,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
10,-1320.402466,219.996368,436.678345,592,593,0.000796,0.500000,-0.499999,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
11,-1536.570435,-0.000822,-1983.614502,399,403,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
395,216.603745,-0.000822,2309.135742,48,68,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1471,329.592743,109.997772,439.306030,203,653,-0.999999,0.000000,-0.001593,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
12,-1646.406128,-0.000822,-2093.843994,399,427,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
13,1760.750366,-0.000822,-328.463562,298,311,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
956,1977.226440,-0.000822,1871.929810,501,511,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
405,1762.677368,-0.000822,-1538.476685,362,530,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1465,659.366089,-0.000822,549.802002,202,550,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
14,-2533.065918,-0.000822,2084.730713,71,92,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
15,549.705505,219.996368,329.643585,652,654,0.499999,0.500000,0.000796,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1132,-992.381042,-0.000822,1647.216797,138,139,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
415,876.760132,-0.000822,2200.216309,51,55,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
16,657.614197,-0.000822,1649.844482,0,6,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
17,657.789490,-0.000822,1539.789551,0,131,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
896,1758.472900,-0.000822,1101.574951,100,102,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1134,-882.370178,-0.000822,1647.391968,138,140,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
409,-663.924805,-0.000822,2637.645752,25,30,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
18,332.045288,109.997772,-1100.702881,320,600,-0.999999,0.000000,-0.001593,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
19,-1983.011597,-0.000822,2085.606689,73,77,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
403,112.724220,109.997772,-1541.104370,420,604,0.001593,0.000000,-0.999999,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
1415,1869.668091,-0.000822,331.745697,189,190,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
20,437.809784,-0.000822,1539.439209,0,3,-0.000796,0.500000,0.499999,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
21,547.953735,109.997772,1429.601685,0,1,0.999999,0.000000,0.001593,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
900,-1539.197998,-0.000822,-333.718933,261,303,0.000000,1.000000,0.000000,2,2194733236058324992.000000,-2198236967299186688.000000,2201734926104002560.000000
