-700.000000,-0.000715,2100.000000,0.000000,0.000000,0.000000,3.333333,3.333333,3.333333,5,0
0.000000,0.000000,108.699997,0.000000,3.140000,0.000000,1.100000,1.100000,1.100000,0,0
-622.380005,40.590000,-1471.439941,0.000000,4.580698,0.000000,22.000000,22.000000,22.000000,4,0
-700.000000,-0.000715,2100.000000,0.000000,0.000000,0.000000,3.333333,3.333333,3.333333,5,0
-700.000000,-0.000715,2100.000000,0.000000,0.000000,0.000000,3.333333,3.333333,3.333333,5,0
-700.000000,-0.000715,2100.000000,0.000000,0.000000,0.000000,3.333333,3.333333,3.333333,5,0
-2099.867188,149.268997,2811.261719,0.000000,0.000000,0.000000,200.000000,200.000000,200.000000,8,0
-3527.666992,-595.000977,-1114.552979,1.500000,0.000000,0.000000,20.000000,20.000000,20.000000,7,4
-700.000000,-0.000715,2100.000000,0.000000,0.000000,0.000000,3.333333,3.333333,3.333333,5,0
-1616.773071,310.321014,-2715.631348,0.000000,0.000000,0.000000,140.000000,140.000000,140.000000,8,0
-1391.845947,-0.000715,4310.958008,0.000000,0.400000,0.000000,0.500000,0.500000,0.500000,6,3
-3606.645020,-0.000715,3134.674072,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,6,0
3704.737061,-0.000715,1258.088013,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,6,0
523.153992,-0.000715,4015.958008,0.000000,0.400000,0.000000,0.500000,0.400000,0.500000,6,0
1840.397949,-0.000715,3268.533936,0.000000,0.200000,0.000000,10.000000,10.000000,10.000000,7,4
2820.532959,-0.000715,-2979.092041,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,6,4
1840.397949,-0.000715,2738.533936,0.000000,0.000000,0.000000,10.000000,10.000000,10.000000,7,0
2605.397949,-0.000715,2738.533936,0.000000,0.000000,0.000000,10.000000,10.000000,10.000000,7,3
2307.780273,175.875000,1641.840332,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,8,0
3169.229004,-0.000715,-726.538025,1.400000,0.000000,0.000000,9.000000,9.000000,9.000000,7,4
2456.315918,-0.000715,-1483.994995,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7,0
531.719971,-0.000715,-3327.950928,0.000000,0.000000,0.000000,20.000000,20.000000,20.000000,7,1
1591.720337,-0.000715,-2997.950928,0.000000,0.000000,0.000000,20.000000,20.000000,20.000000,7,0
-2773.208008,-0.000715,1452.479980,0.000000,0.000000,0.000000,12.000000,12.000000,12.000000,7,0
-1638.239990,-745.000977,-4941.262207,0.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,6,0
-3521.227539,974.968079,-288.004272,0.000000,0.000000,0.000000,12.000000,12.000000,12.000000,7,0
2329.940918,43.049999,528.897339,0.000000,0.000000,0.000000,110.000000,110.000000,110.000000,8,0
3007.904053,794.900024,911.404602,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,8,0
-442.990601,9.434000,-2444.124023,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,8,0
