9914,795.346375,28.947624,231.477661,30,237,0.999999,0.000000,0.001593,9,-794.475647,231.581100,-560.820312
11006,63.379421,202.631531,291.056366,123,591,-0.001593,0.000000,0.999999,9,-794.475647,231.581100,-560.820312
9535,127.796623,28.947594,-194.840714,134,399,-0.001593,0.000000,0.999999,9,-794.475647,231.581100,-560.820312
9536,254.550873,-0.000018,139.488708,860,869,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
11992,-255.416992,0.000021,655.059570,806,955,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
11689,-158.962875,-0.000028,17.330269,339,815,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
10302,731.391113,28.947643,444.003479,39,242,-0.999999,0.000000,-0.001593,9,-794.475647,231.581100,-560.820312
9537,349.144989,0.000023,686.394653,312,874,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
9968,573.879456,28.947565,-558.641174,187,330,0.001593,0.000000,-0.999999,9,-794.475647,231.581100,-560.820312
10493,-731.558167,57.895241,-105.081528,62,64,0.499999,0.500000,0.000796,9,-794.475647,231.581100,-560.820312
9538,64.733894,57.895203,-559.452026,118,125,0.000796,0.500000,-0.499999,9,-794.475647,231.581100,-560.820312
9934,317.952209,-0.000007,291.461792,867,877,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
10511,446.544678,57.895206,-528.460571,167,180,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
9539,127.796623,-0.000044,-194.840714,398,399,-0.000796,0.500000,0.499999,9,-794.475647,231.581100,-560.820312
10383,635.636047,0.000018,626.106445,919,928,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
11548,-540.822083,57.895248,16.722137,336,480,0.499999,0.500000,0.000796,9,-794.475647,231.581100,-560.820312
9540,64.153397,-0.000044,-194.942062,399,841,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
9541,794.620728,28.947659,687.104065,44,209,0.999999,0.000000,0.001593,9,-794.475647,231.581100,-560.820312
9972,795.878479,28.947601,-102.649002,18,227,0.999999,0.000000,0.001593,9,-794.475647,231.581100,-560.820312
11694,-222.579529,-0.000028,17.228958,341,816,0.000000,1.000000,-0.000000,9,-794.475647,231.581100,-560.820312
10457,-731.751709,57.895248,16.418076,58,60,0.499999,0.500000,0.000796,9,-794.475647,231.581100,-560.820312
